Date,equity,cash,positions,buy_hold
2018-07-27,101260.17,92033.01,1,193362.56864807755
2018-07-30,101097.72,92033.01,1,188420.39510263663
2018-07-31,101060.1,92033.01,1,187793.94788165682
2018-08-01,100974.6,92033.01,1,188740.38424432918
2018-08-02,101164.41,92033.01,1,192286.15925865827
2018-08-03,101063.52,92033.01,1,189703.065846383
2018-08-06,101039.58,92033.01,1,192110.43582335213
2018-08-07,101102.85,92033.01,1,193025.85622732135
2018-08-08,101162.7,92033.01,1,193207.38021869585
2018-08-09,100969.47,92033.01,1,192236.2462899809
2018-08-10,100817.28,92033.01,1,190219.8466203903
2018-08-13,100812.15,92033.01,1,190336.4879901823
2018-08-14,100689.03,92033.01,1,191053.73726552175
2018-08-15,100149.74,100149.74,0,186225.14436551605
2018-08-16,100149.74,100149.74,0,186041.28817402548
2018-08-17,100149.74,100149.74,0,183273.32499671125
2018-08-20,100149.74,100149.74,0,185493.33327053546
2018-08-21,100149.74,100149.74,0,188849.50330280376
2018-08-22,100144.74,90146.98,1,192074.4615180854
2018-08-23,100032.34,100032.34,0,193158.57309739318
2018-08-24,100027.34,90039.44,1,200477.245839138
2018-08-27,100297.23,90039.44,1,202386.5582478704
2018-08-28,100350.42,90039.44,1,202682.84694231712
2018-08-29,100249.95,90039.44,1,203642.02360397187
2018-08-30,100433.16,90039.44,1,203414.51618130994
2018-08-31,100385.88,90039.44,1,204293.7626678015
2018-09-04,100269.65,90039.44,1,203057.12510898325
2018-09-05,99793.94,99793.94,0,196673.8527729426
2018-09-06,99793.94,99793.94,0,189399.72555551407
2018-09-07,99793.94,99793.94,0,190953.3549646155
2018-09-10,99793.94,99793.94,0,192502.84853650475
2018-09-11,99793.94,99793.94,0,189842.4277327012
2018-09-12,99793.94,99793.94,0,186645.69023850063
2018-09-13,99793.94,99793.94,0,189747.1822210627
2018-09-14,99793.94,99793.94,0,192295.11892781692
2018-09-17,99793.94,99793.94,0,189525.23466955638
2018-09-18,99793.94,99793.94,0,191183.1619972275
2018-09-19,99793.94,99793.94,0,192063.63604660728
2018-09-20,99793.94,99793.94,0,192521.05174133106
2018-09-21,99793.94,99793.94,0,190143.7265415028
2018-09-24,99793.94,99793.94,0,192419.7159045107
2018-09-25,99793.94,99793.94,0,192136.87380728452
2018-09-26,99793.94,99793.94,0,189495.70015217134
2018-09-27,99793.94,99793.94,0,190774.8902709745
2018-09-28,99793.94,99793.94,0,193972.2440650372
2018-10-01,99793.94,99793.94,0,195155.46840563274
2018-10-02,99793.94,99793.94,0,193876.62954812104
2018-10-03,99793.94,99793.94,0,194544.26360011983
2018-10-04,99793.94,99793.94,0,190451.21876327408
2018-10-05,99793.94,99793.94,0,185923.54902327625
2018-10-08,99793.94,99793.94,0,182536.14684480915
2018-10-09,99793.94,99793.94,0,181153.2891287126
2018-10-10,99793.94,99793.94,0,171972.00620172152
2018-10-11,99793.94,99793.94,0,167642.85769575086
2018-10-12,99793.94,99793.94,0,172613.48073896623
2018-10-15,99793.94,99793.94,0,169205.94188645433
2018-10-16,99793.94,99793.94,0,175719.45320699754
2018-10-17,99793.94,99793.94,0,174931.2421804979
2018-10-18,99793.94,99793.94,0,170894.0062334944
2018-10-19,99793.94,99793.94,0,167094.61586463035
2018-10-22,99793.94,99793.94,0,167493.0077896321
2018-10-23,99793.94,99793.94,0,163956.0809926523
2018-10-24,99793.94,99793.94,0,152790.2890776329
2018-10-25,99793.94,99793.94,0,157918.97730053362
2018-10-26,99793.94,99793.94,0,151393.7898354664
2018-10-29,99793.94,99793.94,0,147207.8237126376
2018-10-30,99793.94,99793.94,0,155758.23099025723
2018-10-31,99793.94,99793.94,0,159860.31107845102
2018-11-01,99793.94,99793.94,0,166627.64070458172
2018-11-02,99793.94,99793.94,0,168230.48539957707
2018-11-05,99793.94,99793.94,0,165372.60991622056
2018-11-06,99793.94,99793.94,0,165170.66228120317
2018-11-07,99793.94,99793.94,0,169052.6421159407
2018-11-08,99793.94,99793.94,0,166797.03750772198
2018-11-09,99793.94,99793.94,0,163696.39549358212
2018-11-12,99793.94,99793.94,0,155361.3686703944
2018-11-13,99793.94,99793.94,0,158194.14405655576
2018-11-14,99793.94,99793.94,0,156965.3867158291
2018-11-15,99793.94,99793.94,0,163659.25879914677
2018-11-16,99793.94,99793.94,0,152993.19469450417
2018-11-19,99793.94,99793.94,0,142032.96616069064
2018-11-20,99793.94,99793.94,0,141429.38372471966
2018-11-21,99793.94,99793.94,0,141039.37274633412
2018-11-23,99793.94,99793.94,0,141049.76788858557
2018-11-26,99793.94,99793.94,0,145142.99885075566
2018-11-27,99793.94,99793.94,0,145442.04452160804
2018-11-28,99793.94,99793.94,0,150919.22450110092
2018-11-29,99793.94,99793.94,0,149702.18213041488
2018-11-30,99793.94,99793.94,0,152076.65789821823
2018-12-03,99793.94,99793.94,0,156830.11771897855
2018-12-04,99793.94,99793.94,0,146985.56590529773
2018-12-06,99793.94,99793.94,0,148910.35704731214
2018-12-07,99793.94,99793.94,0,141794.4303001471
2018-12-10,99793.94,99793.94,0,143918.40488780016
2018-12-11,99793.94,99793.94,0,144064.15234050245
2018-12-12,99793.94,99793.94,0,146462.98063816302
2018-12-13,99793.94,99793.94,0,145147.74618918152
2018-12-14,99793.94,99793.94,0,141702.1250544638
2018-12-17,99793.94,99793.94,0,138734.13834759736
2018-12-18,99793.94,99793.94,0,139950.34529105417
2018-12-19,99793.94,99793.94,0,132978.33129852498
2018-12-20,99793.94,99793.94,0,130900.81532115262
2018-12-21,99793.94,99793.94,0,128153.10493046507
2018-12-24,99793.94,99793.94,0,124520.21173342191
2018-12-26,99793.94,99793.94,0,131534.07678767267
2018-12-27,99793.94,99793.94,0,133069.02708227249
2018-12-28,99793.94,99793.94,0,133837.5548108528
2018-12-31,99793.94,99793.94,0,134789.07971868498
2019-01-02,99793.94,99793.94,0,136122.16614617116
2019-01-03,99793.94,99793.94,0,127882.5118716588
2019-01-04,99793.94,99793.94,0,132345.8422311482
2019-01-07,99793.94,99793.94,0,137047.6652054837
2019-01-08,99793.94,99793.94,0,136475.8565219652
2019-01-09,99793.94,99793.94,0,140303.02027913198
2019-01-10,99793.94,99793.94,0,142154.57911145737
2019-01-11,99793.94,99793.94,0,143269.18869631895
2019-01-14,99793.94,99793.94,0,141554.33340375862
2019-01-15,99793.94,99793.94,0,142634.23534762603
2019-01-16,99793.94,99793.94,0,141164.2075903124
2019-01-17,99793.94,99793.94,0,142651.03907085455
2019-01-18,99793.94,99793.94,0,148272.99484748475
2019-01-22,99793.94,99793.94,0,142577.235561195
2019-01-23,99793.94,99793.94,0,142918.5112763124
2019-01-24,99793.94,99793.94,0,148849.8700805793
2019-01-25,99793.94,99793.94,0,152351.63241723552
2019-01-28,99793.94,99793.94,0,143966.02403441066
2019-01-29,99793.94,99793.94,0,139658.48439588174
2019-01-30,99793.94,99793.94,0,143302.81400735345
2019-01-31,99793.94,99793.94,0,145456.74433164598
2019-02-01,99793.94,99793.94,0,147870.49397906347
2019-02-04,99793.94,99793.94,0,148990.77899949695
2019-02-05,99793.94,99793.94,0,150037.30824252765
2019-02-06,99793.94,99793.94,0,153602.79363135967
2019-02-07,99793.94,99793.94,0,148673.0093635348
2019-02-08,99793.94,99793.94,0,149392.2051839957
2019-02-11,99793.94,99793.94,0,149856.2945313023
2019-02-12,99793.94,99793.94,0,154762.50944548074
2019-02-13,99793.94,99793.94,0,155933.69599617177
2019-02-14,99793.94,99793.94,0,157593.52350164374
2019-02-15,99793.94,99793.94,0,162174.92579516617
2019-02-19,99793.94,99793.94,0,163125.39755140204
2019-02-20,99793.94,99793.94,0,164387.69494082322
2019-02-21,99793.94,99793.94,0,162855.10000107042
2019-02-22,99793.94,99793.94,0,165265.37045827287
2019-02-25,99793.94,99793.94,0,166325.97790438606
2019-02-26,99793.94,99793.94,0,166113.365666178
2019-02-27,99793.94,99793.94,0,164437.683577658
2019-02-28,99793.94,99793.94,0,164098.65174278006
2019-03-01,99793.94,99793.94,0,165448.0367665525
2019-03-04,99793.94,99793.94,0,164715.4006532061
2019-03-05,99793.94,99793.94,0,162565.4006422594
2019-03-06,99793.94,99793.94,0,158553.20481228782
2019-03-07,99793.94,99793.94,0,157486.14963632543
2019-03-08,99793.94,99793.94,0,157993.1767295281
2019-03-11,99793.94,99793.94,0,162627.4311463627
2019-03-12,99793.94,99793.94,0,163903.8375964752
2019-03-13,99793.94,99793.94,0,166489.20368068182
2019-03-14,99793.94,99793.94,0,164988.38159505255
2019-03-15,99793.94,99793.94,0,169877.48427617893
2019-03-18,99793.94,99793.94,0,170561.31172360654
2019-03-19,99793.94,99793.94,0,172502.62038096256
2019-03-20,99793.94,99793.94,0,171943.45258916556
2019-03-21,99793.94,99793.94,0,181741.28633278012
2019-03-22,99793.94,99793.94,0,174770.02262650928
2019-03-25,99793.94,99793.94,0,172818.70213051836
2019-03-26,99793.94,99793.94,0,175424.9871582382
2019-03-27,99793.94,99793.94,0,174402.93642329788
2019-03-28,99793.94,99793.94,0,175150.8664609731
2019-03-29,99793.94,99793.94,0,178369.1452661035
2019-04-01,99793.94,99793.94,0,181143.98875060264
2019-04-02,99793.94,99793.94,0,181243.07513384265
2019-04-03,99788.96,89823.66,1,184841.6038963594
2019-04-04,99554.82,99554.82,0,182212.12488881
2019-04-05,99549.86,89629.58,1,183130.2967525495
2019-04-08,99453.68,89629.58,1,184047.16252973455
2019-04-09,99178.69,99178.69,0,182234.7557932059
2019-04-10,99178.69,99178.69,0,184602.994338626
2019-04-11,99178.69,99178.69,0,184602.64089322384
2019-04-12,99178.69,99178.69,0,185250.78335694424
2019-04-15,99178.69,99178.69,0,184277.45809636667
2019-04-16,99173.75,89296.19,1,186529.0838759119
2019-04-17,99263.84,89296.19,1,187381.15387058526
2019-04-18,99321.59,89296.19,1,186877.57236752752
2019-04-22,99321.59,89296.19,1,187717.03996705738
2019-04-23,99176.06,89296.19,1,186643.22917243128
2019-04-24,99236.12,89296.19,1,187633.70775145292
2019-04-25,99171.44,89296.19,1,184514.71348341304
2019-04-26,99021.29,89296.19,1,181899.93364308606
2019-04-29,99023.6,89296.19,1,181719.40340766642
2019-04-30,99012.05,89296.19,1,181683.490122942
2019-05-01,98975.09,89296.19,1,181126.23818700854
2019-05-02,99127.55,89296.19,1,182468.64986070115
2019-05-03,99305.42,89296.19,1,177531.81318999693
2019-05-06,99028.22,89296.19,1,174006.7285490493
2019-05-07,98591.6,98591.6,0,168992.73600146602
2019-05-08,98591.6,98591.6,0,168461.47109699182
2019-05-09,98591.6,98591.6,0,167209.20497248357
2019-05-10,98591.6,98591.6,0,165806.96556329768
2019-05-13,98591.6,98591.6,0,156680.3230743653
2019-05-14,98591.6,98591.6,0,160582.7672073994
2019-05-15,98591.6,98591.6,0,160080.81598525503
2019-05-16,98591.6,98591.6,0,159291.68618177538
2019-05-17,98591.6,98591.6,0,155479.5135214952
2019-05-20,98591.6,98591.6,0,150027.43791303496
2019-05-21,98591.6,98591.6,0,153683.08916926867
2019-05-22,98591.6,98591.6,0,151530.48130975908
2019-05-23,98591.6,98591.6,0,148674.65305620662
2019-05-24,98591.6,98591.6,0,148360.40766588761
2019-05-28,98591.6,98591.6,0,146105.3155229953
2019-05-29,98591.6,98591.6,0,144712.53911283752
2019-05-30,98591.6,98591.6,0,144893.14022133857
2019-05-31,98591.6,98591.6,0,142531.45984477614
2019-06-03,98591.6,98591.6,0,141981.13191722854
2019-06-04,98591.6,98591.6,0,149264.2383284189
2019-06-05,98591.6,98591.6,0,148984.42813073107
2019-06-06,98591.6,98591.6,0,149190.76587585727
2019-06-07,98591.6,98591.6,0,148509.55223418772
2019-06-10,98591.6,98591.6,0,151507.081001506
2019-06-11,98591.6,98591.6,0,151099.62343412972
2019-06-12,98591.6,98591.6,0,147899.84424534478
2019-06-13,98591.6,98591.6,0,148579.10956236775
2019-06-14,98591.6,98591.6,0,144061.8689684167
2019-06-17,98591.6,98591.6,0,144303.84964128715
2019-06-18,98591.6,98591.6,0,150133.06314723782
2019-06-19,98591.6,98591.6,0,150091.89593064922
2019-06-20,98591.6,98591.6,0,152131.93000947425
2019-06-21,98591.6,98591.6,0,151168.21749833244
2019-06-24,98591.6,98591.6,0,151256.29216905893
2019-06-25,98591.6,98591.6,0,148793.95204382477
2019-06-26,98591.6,98591.6,0,156769.14715559717
2019-06-27,98591.6,98591.6,0,159707.88391401508
2019-06-28,98591.6,98591.6,0,160700.81681508588
2019-07-01,98591.6,98591.6,0,165133.71812665806
2019-07-02,98591.6,98591.6,0,163530.01022741903
2019-07-03,98591.6,98591.6,0,163242.37529828888
2019-07-05,98591.6,98591.6,0,162480.50319763436
2019-07-08,98591.6,98591.6,0,161361.08247936875
2019-07-09,98591.6,98591.6,0,162938.26007125629
2019-07-10,98591.6,98591.6,0,165407.35008624342
2019-07-11,98591.6,98591.6,0,167859.00009415668
2019-07-12,98591.6,98591.6,0,170440.51401694852
2019-07-15,98591.6,98591.6,0,171358.74045498896
2019-07-16,98591.6,98591.6,0,169307.11479549695
2019-07-17,98591.6,98591.6,0,170560.4316305749
2019-07-18,98591.6,98591.6,0,172635.02453430722
2019-07-19,98591.6,98591.6,0,174631.85519128075
2019-07-22,98591.6,98591.6,0,178531.17605704212
2019-07-23,98591.6,98591.6,0,177632.10251808958
2019-07-24,98591.6,98591.6,0,180103.1448474392
2019-07-25,98591.6,98591.6,0,175912.11840455278
2019-07-26,98591.6,98591.6,0,176988.91483040137
2019-07-29,98591.6,98591.6,0,176443.3806381741
2019-07-30,98591.6,98591.6,0,177009.4728779513
2019-07-31,98586.67,88735.31,1,171915.95651089292
2019-08-01,98357.7,98357.7,0,168881.2757362603
2019-08-02,98357.7,98357.7,0,162866.56862383633
2019-08-05,98357.7,98357.7,0,154451.35336169432
2019-08-06,98357.7,98357.7,0,156851.79337874483
2019-08-07,98357.7,98357.7,0,156509.75296906126
2019-08-08,98357.7,98357.7,0,158619.54133365484
2019-08-09,98357.7,98357.7,0,155764.20384260136
2019-08-12,98357.7,98357.7,0,154747.77389711776
2019-08-13,98357.7,98357.7,0,159898.09925638768
2019-08-14,98357.7,98357.7,0,152895.15208911177
2019-08-15,98357.7,98357.7,0,152261.4883120743
2019-08-16,98357.7,98357.7,0,157494.2537073791
2019-08-19,98352.78,88523.24,1,162371.3473758382
2019-08-20,98184.74,88523.24,1,160395.46157805473
2019-08-21,98373.18,98373.18,0,163260.48336580364
2019-08-22,98373.18,98373.18,0,163834.23007894336
2019-08-23,98373.18,98373.18,0,157592.77225733167
2019-08-26,98373.18,98373.18,0,159267.9182294134
2019-08-27,98373.18,98373.18,0,157467.70911557256
2019-08-28,98368.26,88536.65,1,157957.9527472342
2019-08-29,98719.48,88536.65,1,162458.59614625727
2019-08-30,98751.19,88536.65,1,163109.64193394658
2019-09-03,98546.31,88536.65,1,160575.54649421747
2019-09-04,98826.79,88536.65,1,165055.3999013094
2019-09-05,99492.04,99492.04,0,172435.7932875085
2019-09-06,99492.04,99492.04,0,172009.0798635505
2019-09-09,99492.04,99492.04,0,171900.29458524482
2019-09-10,99492.04,99492.04,0,174227.34125244382
2019-09-11,99492.04,99492.04,0,177429.39734297936
2019-09-12,99492.04,99492.04,0,178071.01434679312
2019-09-13,99492.04,99492.04,0,175997.66330513998
2019-09-16,99492.04,99492.04,0,175143.5093272153
2019-09-17,99492.04,99492.04,0,176300.75615360643
2019-09-18,99492.04,99492.04,0,175956.3520351062
2019-09-19,99492.04,99492.04,0,174364.81169183133
2019-09-20,99492.04,99492.04,0,171067.92162489402
2019-09-23,99492.04,99492.04,0,172289.338052176
2019-09-24,99492.04,99492.04,0,170014.00049679267
2019-09-25,99492.04,99492.04,0,172755.07746909806
2019-09-26,99492.04,99492.04,0,172902.005329104
2019-09-27,99492.04,99492.04,0,165621.42171325584
2019-09-30,99492.04,99492.04,0,165733.9340732724
2019-10-01,99492.04,99492.04,0,163876.97091823988
2019-10-02,99492.04,99492.04,0,162276.8230302124
2019-10-03,99492.04,99492.04,0,165536.25302785786
2019-10-04,99487.07,89552.42,1,168150.03996880297
2019-10-07,99400.1,89552.42,1,168561.17946477677
2019-10-08,99060.03,89552.42,1,164666.27412356384
2019-10-09,99113.55,89552.42,1,166449.2113649361
2019-10-10,99203.86,89552.42,1,167172.19419844737
2019-10-11,99609.72,89552.42,1,171858.15033473363
2019-10-14,99556.2,89552.42,1,171732.3337371031
2019-10-15,99911.89,89552.42,1,177504.7660239799
2019-10-16,99623.1,89552.42,1,175179.3472636399
2019-10-17,99693.85,99693.85,0,175855.64064140408
2019-10-18,99693.85,99693.85,0,172258.1941799324
2019-10-21,99693.85,99693.85,0,176521.048557709
2019-10-22,99693.85,99693.85,0,175604.13552066853
2019-10-23,99693.85,99693.85,0,175620.50484698341
2019-10-24,99693.85,99693.85,0,177570.78702035447
2019-10-25,99693.85,99693.85,0,181783.07120309144
2019-10-28,99693.85,99693.85,0,183947.79512683259
2019-10-29,99693.85,99693.85,0,181789.70221275493
2019-10-30,99693.85,99693.85,0,182005.21159983182
2019-10-31,99693.85,99693.85,0,181017.49065871985
2019-11-01,99693.85,99693.85,0,172155.6739591862
2019-11-04,99693.85,99693.85,0,177470.32672371008
2019-11-05,99693.85,99693.85,0,176685.71516055468
2019-11-06,99693.85,99693.85,0,175547.95790587488
2019-11-07,99693.85,99693.85,0,177012.50983379
2019-11-08,99693.85,99693.85,0,175159.53310542382
2019-11-11,99693.85,99693.85,0,173955.24368026198
2019-11-12,99693.85,99693.85,0,175397.6469460496
2019-11-13,99693.85,99693.85,0,174181.94400437234
2019-11-14,99693.85,99693.85,0,174378.56575974275
2019-11-15,99693.85,99693.85,0,174997.7414977119
2019-11-18,99693.85,99693.85,0,176943.56118714754
2019-11-19,99693.85,99693.85,0,175626.24552735785
2019-11-20,99693.85,99693.85,0,174817.46896439706
2019-11-21,99693.85,99693.85,0,174252.8141811013
2019-11-22,99693.85,99693.85,0,175043.913592132
2019-11-25,99693.85,99693.85,0,180396.53897693128
2019-11-26,99693.85,99693.85,0,178053.83380466216
2019-11-27,99693.85,99693.85,0,179882.44991108842
2019-11-29,99693.85,99693.85,0,178305.30074655378
2019-12-02,99693.85,99693.85,0,174677.87238128285
2019-12-03,99693.85,99693.85,0,172594.1032847187
2019-12-04,99693.85,99693.85,0,174751.07882392505
2019-12-05,99693.85,99693.85,0,175200.7072800852
2019-12-06,99693.85,99693.85,0,177597.01306015317
2019-12-09,99693.85,99693.85,0,175860.5083169724
2019-12-10,99693.85,99693.85,0,177647.75943069716
2019-12-11,99693.85,99693.85,0,180958.25040935626
2019-12-12,99693.85,99693.85,0,186299.09369598122
2019-12-13,99693.85,99693.85,0,185352.19080043765
2019-12-16,99693.85,99693.85,0,189024.1272614747
2019-12-17,99693.85,99693.85,0,190225.00909264784
2019-12-18,99693.85,99693.85,0,190955.19735296912
2019-12-19,99693.85,99693.85,0,193628.9886220905
2019-12-20,99693.85,99693.85,0,195037.6091716495
2019-12-23,99693.85,99693.85,0,195177.77954705385
2019-12-24,99693.85,99693.85,0,194987.92796565845
2019-12-26,99693.85,99693.85,0,195012.25025709023
2019-12-27,99693.85,99693.85,0,193227.80862022287
2019-12-30,99688.87,89738.6,1,190654.0917537028
2019-12-31,99795.46,89738.6,1,192246.66962011353
2020-01-02,100096.53,89738.6,1,196442.87548330982
2020-01-03,99935.71,89738.6,1,192521.54702491214
2020-01-06,99755.26,89738.6,1,191850.38342283628
2020-01-07,100629.65,100629.65,0,197669.40321087162
2020-01-08,100629.65,100629.65,0,197331.9437465462
2020-01-09,100629.65,100629.65,0,197728.51675424498
2020-01-10,100629.65,100629.65,0,196812.40629357874
2020-01-13,100629.65,100629.65,0,200667.52539556395
2020-01-14,100629.65,100629.65,0,200652.43590662192
2020-01-15,100629.65,100629.65,0,197768.27821373983
2020-01-16,100629.65,100629.65,0,201485.3800337967
2020-01-17,100629.65,100629.65,0,202073.43203827713
2020-01-21,100629.65,100629.65,0,202696.09254610006
2020-01-22,100629.65,100629.65,0,204052.86174759135
2020-01-23,100629.65,100629.65,0,206173.76258932322
2020-01-24,100629.65,100629.65,0,206122.35759168377
2020-01-27,100629.65,100629.65,0,198692.90231714264
2020-01-28,100629.65,100629.65,0,203345.73491679723
2020-01-29,100624.64,90615.34,1,201366.8692895847
2020-01-30,100575.77,90615.34,1,199770.53511704394
2020-01-31,100224.63,90615.34,1,192659.71699705068
2020-02-03,100349.52,90615.34,1,194929.5478817997
2020-02-04,100660.84,90615.34,1,200939.83913606778
2020-02-05,100885.57,100885.57,0,203367.4410271491
2020-02-06,100885.57,100885.57,0,206673.92259551512
2020-02-07,100885.57,100885.57,0,203051.67667755624
2020-02-10,100885.57,100885.57,0,206491.35930972372
2020-02-11,100885.57,100885.57,0,208589.24795932634
2020-02-12,100885.57,100885.57,0,212904.74007076237
2020-02-13,100885.57,100885.57,0,212916.7530632657
2020-02-14,100885.57,100885.57,0,212989.82253056963
2020-02-18,100885.57,100885.57,0,212784.54700310723
2020-02-19,100885.57,100885.57,0,219995.60852894458
2020-02-20,100885.57,100885.57,0,217216.68523481378
2020-02-21,100885.57,100885.57,0,210322.9646780896
2020-02-24,100885.57,100885.57,0,200266.26447482794
2020-02-25,100885.57,100885.57,0,192722.44060872163
2020-02-26,100885.57,100885.57,0,194537.67460481127
2020-02-27,100880.53,90801.79,1,185894.5848494869
2020-02-28,101572.91,80652.64,2,191927.00122504338
2020-03-02,102218.47,80652.64,2,197866.94313709327
2020-03-03,101252.27,80652.64,2,190555.37540863783
2020-03-04,102675.96,80652.64,2,201816.33465200852
2020-03-05,101919.02,91551.06,1,195339.33485762385
2020-03-06,101484.77,91551.06,1,189861.6427637274
2020-03-09,100418.84,100418.84,0,175821.34316928367
2020-03-10,100418.84,100418.84,0,186140.0523445581
2020-03-11,100418.84,100418.84,0,173346.74674660785
2020-03-12,100418.84,100418.84,0,154675.95374225746
2020-03-13,100413.82,90379.5,1,169485.43960744477
2020-03-16,98555.47,98555.47,0,140697.34543622518
2020-03-17,98550.55,88702.33,1,152816.92494600633
2020-03-18,97896.05,88702.33,1,144144.9251556108
2020-03-19,98354.74,88702.33,1,150012.92783463746
2020-03-20,98023.51,78905.43,2,145924.63515694204
2020-03-23,98064.39,88424.67,1,149516.7091956259
2020-03-24,99714.69,78465.61,2,170198.02666053653
2020-03-25,99476.38,78465.61,2,169394.9849055742
2020-03-26,101007.36,78465.61,2,178808.26791924823
2020-03-27,100777.62,89323.08,1,172565.93564243466
2020-03-30,101361.4,89323.08,1,180223.22904832088
2020-03-31,101270.75,89323.08,1,176608.64634780935
2020-04-01,100340.68,89323.08,1,166463.9405372818
2020-04-02,100902.71,89323.08,1,172471.3991766984
2020-04-03,100378.76,89323.08,1,169334.80453610653
2020-04-06,101488.31,89323.08,1,184893.33150440655
2020-04-07,101064.07,89323.08,1,183131.14402365484
2020-04-08,101418.0,79225.43,2,188443.7146975635
2020-04-09,100770.86,100770.86,0,183213.5727995868
2020-04-13,100770.86,100770.86,0,184090.18544928025
2020-04-14,100770.86,100770.86,0,191091.8958630022
2020-04-15,100770.86,100770.86,0,187454.135308653
2020-04-16,100770.86,100770.86,0,191267.09049372148
2020-04-17,100770.86,100770.86,0,192906.57028656296
2020-04-20,100770.86,100770.86,0,188763.19426456903
2020-04-21,100770.86,100770.86,0,179344.98737127025
2020-04-22,100770.86,100770.86,0,189231.16140422088
2020-04-23,100770.86,100770.86,0,188001.07068004864
2020-04-24,100770.86,100770.86,0,191504.0333172656
2020-04-27,100770.86,100770.86,0,195119.69111962192
2020-04-28,100770.86,100770.86,0,193226.7351882802
2020-04-29,100765.82,90700.16,1,201526.11091658863
2020-04-30,100369.11,100369.11,0,196825.64905638836
2020-05-01,100369.11,100369.11,0,188037.85130226915
2020-05-04,100369.11,100369.11,0,190683.74457388752
2020-05-05,100369.11,100369.11,0,193838.47032672295
2020-05-06,100369.11,100369.11,0,193334.2117717777
2020-05-07,100369.11,100369.11,0,196244.61691435354
2020-05-08,100369.11,100369.11,0,201755.5376892104
2020-05-11,100369.11,100369.11,0,204996.7418191812
2020-05-12,100369.11,100369.11,0,198443.958973906
2020-05-13,100369.11,100369.11,0,194371.0362926439
2020-05-14,100369.11,100369.11,0,198130.70426804057
2020-05-15,100369.11,100369.11,0,200440.85921643954
2020-05-18,100369.11,100369.11,0,207134.69423281646
2020-05-19,100369.11,100369.11,0,207020.62133871473
2020-05-20,100369.11,100369.11,0,211841.60084107515
2020-05-21,100369.11,100369.11,0,207616.11872643585
2020-05-22,100369.11,100369.11,0,208855.77542215536
2020-05-26,100369.11,100369.11,0,208111.94359472432
2020-05-27,100364.11,90375.21,1,211544.4334902025
2020-05-28,99757.46,99757.46,0,206573.26552175474
2020-05-29,99757.46,99757.46,0,214037.25374660362
2020-06-01,99757.46,99757.46,0,212333.30172615455
2020-06-02,99757.46,99757.46,0,213294.85014492332
2020-06-03,99752.49,89821.73,1,216296.22547016072
2020-06-04,100219.39,89821.73,1,218504.1104764612
2020-06-05,100726.89,89821.73,1,224500.27769045258
2020-06-08,100717.38,100717.38,0,223026.3715536133
2020-06-09,100717.38,100717.38,0,224943.843381548
2020-06-10,100717.38,100717.38,0,227889.9277050329
2020-06-11,100717.38,100717.38,0,213608.04928461244
2020-06-12,100717.38,100717.38,0,216675.9200363185
2020-06-15,100712.36,90667.4,1,220267.6603715
2020-06-16,101075.48,90667.4,1,222075.78584083475
2020-06-17,101063.24,90667.4,1,223590.41677559842
2020-06-18,100965.32,90667.4,1,221920.08537879845
2020-06-19,101036.72,90667.4,1,220766.4311351276
2020-06-22,101102.0,90667.4,1,224466.4192846126
2020-06-23,100834.76,90667.4,1,222457.28885531885
2020-06-24,100513.63,100513.63,0,217465.65957128967
2020-06-25,100508.62,90473.86,1,221494.53650062546
2020-06-26,100360.87,100360.87,0,217078.597399335
2020-06-29,100355.86,90330.28,1,217668.1729242892
2020-06-30,100840.36,90330.28,1,223847.83798768488
2020-07-01,100469.08,90330.28,1,222101.51823319466
2020-07-02,100495.6,90330.28,1,224193.97718195122
2020-07-06,100717.96,90330.28,1,229744.8207171949
2020-07-07,100344.64,90330.28,1,226683.59070680878
2020-07-08,100471.12,90330.28,1,232411.7096476975
2020-07-09,100526.2,90330.28,1,237302.70624420658
2020-07-10,100673.08,90330.28,1,236656.78756121354
2020-07-13,100420.12,90330.28,1,230586.19706159836
2020-07-14,100471.12,90330.28,1,235788.33719083786
2020-07-15,100634.32,90330.28,1,234560.03545962347
2020-07-16,100550.68,90330.28,1,233295.35047309904
2020-07-17,100422.16,90330.28,1,234149.70079329718
2020-07-20,100777.12,90330.28,1,240262.1171466822
2020-07-21,100840.36,90330.28,1,239694.1886561829
2020-07-22,100866.88,90330.28,1,242004.71871044213
2020-07-23,101068.84,90330.28,1,240223.88398160427
2020-07-24,100534.36,90330.28,1,240477.77615100658
2020-07-27,100854.64,90330.28,1,250438.0823291856
2020-07-28,100548.64,90330.28,1,243017.92434900685
2020-07-29,100609.84,90330.28,1,249387.1477545628
2020-07-30,100681.24,90330.28,1,250464.3591758739
2020-07-31,100541.5,90330.28,1,251549.0918133211
2020-08-03,100609.84,90330.28,1,256051.51931671577
2020-08-04,100795.48,90330.28,1,260675.47200835033
2020-08-05,100744.48,90330.28,1,256607.62239470295
2020-08-06,100260.11,100260.11,0,254521.5153950527
2020-08-07,100260.11,100260.11,0,251819.4659585945
2020-08-10,100260.11,100260.11,0,250486.75138862198
2020-08-11,100260.11,100260.11,0,244651.76058255506
2020-08-12,100260.11,100260.11,0,251499.2683520224
2020-08-13,100260.11,100260.11,0,248462.42748710868
2020-08-14,100260.11,100260.11,0,248329.22866356737
2020-08-17,100260.11,100260.11,0,256545.5971993461
